id,partition,genre,fold_no
kcf-fragment14_1316_96_1_1_come,train,conversation,2
kcf-fragment14_1317_97_5_1_take,train,conversation,2
kcf-fragment14_1320_100_9_1_want,train,conversation,2
kcf-fragment14_1320_100_11_1_change,train,conversation,2
kcf-fragment14_1321_101_4_1_gon,train,conversation,2
kcf-fragment14_1321_101_6_1_win,train,conversation,2
kcf-fragment14_1326_106_4_1_put,train,conversation,2
kcf-fragment14_1333_113_13_1_see,train,conversation,2
kcf-fragment14_1333_113_22_1_go,train,conversation,2
kcf-fragment14_1333_113_25_1_see,train,conversation,2
kcf-fragment14_1335_115_1_1_go,train,conversation,2
kcf-fragment14_1335_115_13_1_say,train,conversation,2
kcf-fragment14_1335_115_17_1_leave,train,conversation,2
kcf-fragment14_1336_116_4_1_got,train,conversation,2
kcf-fragment14_1336_116_8_1_cleaned,train,conversation,2
kcf-fragment14_1337_117_11_1_living,train,conversation,2
kcf-fragment14_1341_121_5_1_go,train,conversation,2
kcf-fragment14_1343_123_2_1_ring,train,conversation,2
kcf-fragment14_1343_123_6_1_see,train,conversation,2
kcf-fragment14_1345_125_5_1_get,train,conversation,2
kcf-fragment14_1346_126_5_1_know,train,conversation,2
kcf-fragment14_1346_126_8_1_go,train,conversation,2
kcf-fragment14_1347_127_4_1_go,train,conversation,2
kcf-fragment14_1349_129_2_1_see,train,conversation,2
kcf-fragment14_1350_130_2_1_say,train,conversation,2
kcf-fragment14_1351_131_2_1_want,train,conversation,2
kcf-fragment14_1351_131_4_1_go,train,conversation,2
kcf-fragment14_1352_132_3_1_go,train,conversation,2
kcf-fragment14_1352_132_4_1_round,train,conversation,2
kcf-fragment14_1353_133_5_1_go,train,conversation,2
kcf-fragment14_1353_133_7_1_physio,train,conversation,2
kcf-fragment14_1355_135_2_1_know,train,conversation,2
kcf-fragment14_1356_136_2_1_know,train,conversation,2
kcf-fragment14_1356_136_5_1_go,train,conversation,2
kcf-fragment14_1358_138_2_1_go,train,conversation,2
kcf-fragment14_1358_138_14_1_go,train,conversation,2
kcf-fragment14_1358_138_23_1_follow,train,conversation,2
kcf-fragment14_1358_138_34_1_go,train,conversation,2
kcf-fragment14_1359_139_4_1_go,train,conversation,2
kcf-fragment14_1361_141_3_1_turn,train,conversation,2
kcf-fragment14_1362_142_3_1_hit,train,conversation,2
kcf-fragment14_1362_142_8_1_turn,train,conversation,2
kcf-fragment14_1363_143_4_1_walk,train,conversation,2
kcf-fragment14_1366_146_3_1_go,train,conversation,2
kcf-fragment14_1367_147_2_1_take,train,conversation,2
kcf-fragment14_1367_147_10_1_comes,train,conversation,2
kcf-fragment14_1367_147_14_1_take,train,conversation,2
kcf-fragment14_1368_148_3_1_go,train,conversation,2
kcf-fragment14_1369_149_6_1_going,train,conversation,2
kcf-fragment14_1381_161_3_1_see,train,conversation,2
kcf-fragment14_1383_163_2_1_know,train,conversation,2
kcf-fragment14_1386_166_2_1_see,train,conversation,2
kcf-fragment14_1386_166_5_1_get,train,conversation,2
kcf-fragment14_1388_168_5_1_mine,train,conversation,2
kcf-fragment14_1391_171_3_1_got,train,conversation,2
kcf-fragment14_1392_172_4_1_sounds,train,conversation,2
kcf-fragment14_1393_173_3_1_cost,train,conversation,2
kcf-fragment14_1394_174_3_1_moves,train,conversation,2
kcf-fragment14_1396_176_1_1_get,train,conversation,2
kcf-fragment14_1397_177_4_1_granddad,train,conversation,2
kcf-fragment14_1398_178_1_1_get,train,conversation,2
kcf-fragment14_1400_180_4_1_coming,train,conversation,2
kcf-fragment14_1403_183_3_1_tried,train,conversation,2
kcf-fragment14_1404_184_2_1_glazing,train,conversation,2
kcf-fragment14_1408_188_1_1_go,train,conversation,2
kcf-fragment14_1408_188_3_1_look,train,conversation,2
kcf-fragment14_1415_195_5_1_know,train,conversation,2
kcf-fragment14_1416_196_1_1_put,train,conversation,2
kcf-fragment14_1418_198_6_1_sitting,train,conversation,2
kcf-fragment14_1418_198_13_1_love,train,conversation,2
kcf-fragment14_1421_201_1_1_put,train,conversation,2
kcf-fragment14_1422_202_1_1_come,train,conversation,2
kcf-fragment14_1426_206_4_1_got,train,conversation,2
kcf-fragment14_1426_206_6_1_get,train,conversation,2
kcf-fragment14_1428_208_3_1_coming,train,conversation,2
kcf-fragment14_1430_210_1_1_need,train,conversation,2
kcf-fragment14_1433_213_2_1_help,train,conversation,2
kcf-fragment14_1434_214_4_1_forget,train,conversation,2
kcf-fragment14_1434_214_7_1_going,train,conversation,2
kcf-fragment14_1438_218_3_1_forgotten,train,conversation,2
kcf-fragment14_1440_220_3_1_want,train,conversation,2
kcf-fragment14_1444_224_5_1_think,train,conversation,2
kcf-fragment14_1445_225_5_1_go,train,conversation,2
kcf-fragment14_1450_230_2_1_mean,train,conversation,2
kcf-fragment14_1451_231_2_1_get,train,conversation,2
kcf-fragment14_1452_232_3_1_spend,train,conversation,2
kcf-fragment14_1452_232_6_1_buy,train,conversation,2
kcf-fragment14_1454_234_1_1_coming,train,conversation,2
kcf-fragment14_1456_236_1_1_invited,train,conversation,2
kcf-fragment14_1457_237_4_1_want,train,conversation,2
kcf-fragment14_1457_237_5_1_want,train,conversation,2
kcf-fragment14_1457_237_7_1_get,train,conversation,2
kcf-fragment14_1459_239_8_1_hear,train,conversation,2
kcf-fragment14_1463_243_1_1_going,train,conversation,2
kcf-fragment14_1464_244_3_1_got,train,conversation,2
kcf-fragment14_1464_244_7_1_got,train,conversation,2
kcf-fragment14_1464_244_11_1_know,train,conversation,2
kcf-fragment14_1464_244_13_1_got,train,conversation,2
kcf-fragment14_1465_245_2_1_got,train,conversation,2
kcf-fragment14_1466_246_1_1_look,train,conversation,2
kcf-fragment14_1466_246_6_1_get,train,conversation,2
kcf-fragment14_1470_250_4_1_got,train,conversation,2
kcf-fragment14_1472_252_1_1_come,train,conversation,2
kbh-fragment09_1194_1_5_1_want,train,conversation,3
kbh-fragment09_1194_1_7_1_go,train,conversation,3
kbh-fragment09_1194_1_8_1_buy,train,conversation,3
kbh-fragment09_1196_3_5_1_keep,train,conversation,3
kbh-fragment09_1197_4_1_1_come,train,conversation,3
kbh-fragment09_1199_6_1_1_put,train,conversation,3
kbh-fragment09_1201_8_3_1_go,train,conversation,3
kbh-fragment09_1202_9_4_1_go,train,conversation,3
kbh-fragment09_1203_10_1_1_see,train,conversation,3
kbh-fragment09_1205_12_4_1_put,train,conversation,3
kbh-fragment09_1206_13_1_1_found,train,conversation,3
kbh-fragment09_1210_17_2_1_think,train,conversation,3
kbh-fragment09_1210_17_8_1_manage,train,conversation,3
kbh-fragment09_1212_19_3_1_go,train,conversation,3
kbh-fragment09_1213_20_10_1_afford,train,conversation,3
kbh-fragment09_1213_20_12_1_buy,train,conversation,3
kbh-fragment09_1214_21_3_1_go,train,conversation,3
kbh-fragment09_1214_21_6_1_go,train,conversation,3
kbh-fragment09_1215_22_17_1_go,train,conversation,3
kbh-fragment09_1216_23_2_1_give,train,conversation,3
kbh-fragment09_1219_26_1_1_shut,train,conversation,3
kbh-fragment09_1220_27_4_1_run,train,conversation,3
kbh-fragment09_1227_34_12_1_look,train,conversation,3
kbh-fragment09_1227_34_16_1_got,train,conversation,3
kbh-fragment09_1229_36_1_1_look,train,conversation,3
kbh-fragment09_1229_36_7_1_talking,train,conversation,3
kbh-fragment09_1229_36_13_1_hear,train,conversation,3
kbh-fragment09_1232_39_3_1_go,train,conversation,3
kbh-fragment09_1233_40_3_1_go,train,conversation,3
kbh-fragment09_1234_41_3_1_thank,train,conversation,3
kbh-fragment09_1235_42_3_1_want,train,conversation,3
kbh-fragment09_1235_42_5_1_walk,train,conversation,3
kbh-fragment09_1235_42_10_1_come,train,conversation,3
kbh-fragment09_1235_42_15_1_pushing,train,conversation,3
kbh-fragment09_1236_43_1_1_go,train,conversation,3
kbh-fragment09_1237_44_4_1_want,train,conversation,3
kbh-fragment09_1237_44_6_1_go,train,conversation,3
kbh-fragment09_1242_49_2_1_go,train,conversation,3
kbh-fragment09_1242_49_5_1_see,train,conversation,3
kbh-fragment09_1246_53_3_1_coming,train,conversation,3
kbh-fragment09_1246_53_5_1_see,train,conversation,3
kbh-fragment09_1247_54_3_1_remember,train,conversation,3
kbh-fragment09_1251_58_3_1_coming,train,conversation,3
kbh-fragment09_1251_58_5_1_see,train,conversation,3
kbh-fragment09_1252_59_3_1_coming,train,conversation,3
kbh-fragment09_1252_59_5_1_see,train,conversation,3
kbh-fragment09_1253_60_3_1_coming,train,conversation,3
kbh-fragment09_1253_60_5_1_see,train,conversation,3
kbh-fragment09_1262_69_7_1_sent,train,conversation,3
kbh-fragment09_1263_70_2_1_sent,train,conversation,3
kbh-fragment09_1264_71_1_1_hold,train,conversation,3
kbh-fragment09_1266_73_1_1_hold,train,conversation,3
kbh-fragment09_1266_73_13_1_coming,train,conversation,3
kbh-fragment09_1266_73_25_1_walk,train,conversation,3
kbh-fragment09_1266_73_36_1_stand,train,conversation,3
kbh-fragment09_1266_73_41_1_hold,train,conversation,3
kbh-fragment09_1266_73_45_1_please,train,conversation,3
kbh-fragment09_1266_73_46_1_hold,train,conversation,3
kbh-fragment09_1275_82_3_1_go,train,conversation,3
kbh-fragment09_1277_84_5_1_dig,train,conversation,3
kbh-fragment09_1278_85_3_1_go,train,conversation,3
kbh-fragment09_1279_86_8_1_hold,train,conversation,3
kbh-fragment09_1279_86_11_1_please,train,conversation,3
kbh-fragment09_1279_86_13_1_running,train,conversation,3
kbh-fragment09_1279_86_16_1_running,train,conversation,3
kbh-fragment09_1282_89_4_1_going,train,conversation,3
kbh-fragment09_1283_90_5_1_going,train,conversation,3
kbh-fragment09_1283_90_11_1_walking,train,conversation,3
kbh-fragment09_1284_91_5_1_pick,train,conversation,3
kbh-fragment09_1288_95_3_1_go,train,conversation,3
kbh-fragment09_1290_97_6_1_stand,train,conversation,3
kbh-fragment09_1290_97_8_1_stand,train,conversation,3
kbh-fragment09_1290_97_10_1_give,train,conversation,3
kbh-fragment09_1291_98_4_1_cross,train,conversation,3
kbh-fragment09_1292_99_5_1_go,train,conversation,3
kbh-fragment09_1292_99_8_1_go,train,conversation,3
kbh-fragment09_1293_100_3_1_go,train,conversation,3
kbh-fragment09_1294_101_3_1_go,train,conversation,3
kbh-fragment09_1296_103_2_1_please,train,conversation,3
kbh-fragment09_1296_103_5_1_walk,train,conversation,3
kbh-fragment09_1301_108_5_1_going,train,conversation,3
kbh-fragment09_1301_108_9_1_go,train,conversation,3
kbh-fragment09_1302_109_4_1_hold,train,conversation,3
kbh-fragment09_1302_109_15_1_alright,train,conversation,3
kbh-fragment09_1304_111_4_1_hear,train,conversation,3
kbh-fragment09_1304_111_7_1_speak,train,conversation,3
kbh-fragment09_1305_112_5_1_say,train,conversation,3
kbh-fragment09_1306_113_4_1_say,train,conversation,3
kbh-fragment09_1307_114_4_1_hear,train,conversation,3
kbh-fragment09_1307_114_12_1_get,train,conversation,3
kbj-fragment17_1419_1_2_1_add,train,conversation,5
kbj-fragment17_1420_2_2_1_add,train,conversation,5
kbj-fragment17_1420_2_4_1_equals,train,conversation,5
kbj-fragment17_1421_3_4_1_equals,train,conversation,5
kbj-fragment17_1425_7_5_1_write,train,conversation,5
kbj-fragment17_1427_9_1_1_share,train,conversation,5
kbj-fragment17_1428_10_4_1_yeah,train,conversation,5
kbj-fragment17_1431_13_2_1_add,train,conversation,5
kbj-fragment17_1431_13_4_1_add,train,conversation,5
kbj-fragment17_1440_22_1_1_add,train,conversation,5
kbj-fragment17_1440_22_3_1_add,train,conversation,5
kbj-fragment17_1441_23_1_1_add,train,conversation,5
kbj-fragment17_1442_24_1_1_add,train,conversation,5
kbj-fragment17_1450_32_1_1_erm,train,conversation,5
kbj-fragment17_1451_33_3_1_leave,train,conversation,5
kbj-fragment17_1452_34_1_1_leave,train,conversation,5
kbj-fragment17_1453_35_1_1_add,train,conversation,5
kbj-fragment17_1455_37_5_1_use,train,conversation,5
kbj-fragment17_1456_38_1_1_take,train,conversation,5
kbj-fragment17_1466_48_5_1_equals,train,conversation,5
kbj-fragment17_1468_50_4_1_left,train,conversation,5
kbj-fragment17_1470_52_3_1_add,train,conversation,5
kbj-fragment17_1471_53_14_1_put,train,conversation,5
kbj-fragment17_1471_53_18_1_add,train,conversation,5
kbj-fragment17_1471_53_20_1_add,train,conversation,5
kbj-fragment17_1474_56_2_1_add,train,conversation,5
kbj-fragment17_1474_56_4_1_add,train,conversation,5
kbj-fragment17_1482_64_6_1_got,train,conversation,5
kbj-fragment17_1484_66_2_1_told,train,conversation,5
kbj-fragment17_1489_71_6_1_go,train,conversation,5
kbj-fragment17_1491_73_2_1_add,train,conversation,5
kbj-fragment17_1494_76_3_1_follow,train,conversation,5
kbj-fragment17_1512_94_4_1_adds,train,conversation,5
kbj-fragment17_1514_96_3_1_wants,train,conversation,5
kbj-fragment17_1517_99_10_1_shared,train,conversation,5
kbj-fragment17_1518_100_3_1_know,train,conversation,5
kbj-fragment17_1518_100_7_1_got,train,conversation,5
kbj-fragment17_1520_102_2_1_know,train,conversation,5
kbj-fragment17_1521_103_3_1_put,train,conversation,5
kbj-fragment17_1521_103_6_1_thought,train,conversation,5
kbj-fragment17_1523_105_4_1_shared,train,conversation,5
kbj-fragment17_1524_106_3_1_got,train,conversation,5
kbj-fragment17_1524_106_7_1_shared,train,conversation,5
kbj-fragment17_1525_107_3_1_got,train,conversation,5
kbj-fragment17_1526_108_1_1_shared,train,conversation,5
kbj-fragment17_1527_109_4_1_go,train,conversation,5
kbj-fragment17_1527_109_14_1_swap,train,conversation,5
kbj-fragment17_1533_115_5_1_got,train,conversation,5
kbj-fragment17_1535_117_5_1_shared,train,conversation,5
kbj-fragment17_1535_117_12_1_shared,train,conversation,5
kbj-fragment17_1537_119_1_1_got,train,conversation,5
kbj-fragment17_1538_120_4_1_read,train,conversation,5
kbj-fragment17_1540_122_2_1_got,train,conversation,5
kbj-fragment17_1543_125_4_1_finished,train,conversation,5
kbj-fragment17_1545_127_7_1_get,train,conversation,5
kbj-fragment17_1546_128_12_1_get,train,conversation,5
kbj-fragment17_1547_129_5_1_like,train,conversation,5
kbj-fragment17_1547_129_8_1_put,train,conversation,5
kbj-fragment17_1554_136_5_1_going,train,conversation,5
kbj-fragment17_1554_136_7_1_fours,train,conversation,5
kbj-fragment17_1555_137_3_1_going,train,conversation,5
kbj-fragment17_1557_139_1_1_going,train,conversation,5
kbj-fragment17_1558_140_4_1_put,train,conversation,5
kbj-fragment17_1560_142_5_1_shared,train,conversation,5
kbj-fragment17_1560_142_8_1_int,train,conversation,5
kbj-fragment17_1563_145_2_1_cos,train,conversation,5
kbj-fragment17_1563_145_6_1_shared,train,conversation,5
kbj-fragment17_1565_147_6_1_say,train,conversation,5
kbj-fragment17_1565_147_13_1_equals,train,conversation,5
kbj-fragment17_1566_148_9_1_shared,train,conversation,5
kbj-fragment17_1566_148_16_1_divided,train,conversation,5
kbj-fragment17_1569_151_3_1_divided,train,conversation,5
kbj-fragment17_1570_152_1_1_write,train,conversation,5
kbj-fragment17_1579_161_2_1_thank,train,conversation,5
kbj-fragment17_1590_172_2_1_work,train,conversation,5
kbj-fragment17_1592_174_8_1_takes,train,conversation,5
kbj-fragment17_1597_179_2_1_know,train,conversation,5
kbj-fragment17_1598_180_6_1_get,train,conversation,5
kbj-fragment17_1598_180_11_1_write,train,conversation,5
kbj-fragment17_1599_181_10_1_say,train,conversation,5
kbj-fragment17_1599_181_16_1_told,train,conversation,5
kbj-fragment17_1600_182_6_1_know,train,conversation,5
kbj-fragment17_1600_182_14_1_write,train,conversation,5
kbj-fragment17_1601_183_4_1_equals,train,conversation,5
kbj-fragment17_1602_184_3_1_get,train,conversation,5
kbj-fragment17_1604_186_4_1_equals,train,conversation,5
kbj-fragment17_1606_188_1_1_write,train,conversation,5
kbj-fragment17_1606_188_15_1_write,train,conversation,5
kbj-fragment17_1609_191_3_1_told,train,conversation,5
kbj-fragment17_1611_193_4_1_get,train,conversation,5
kbj-fragment17_1612_194_3_1_tell,train,conversation,5
kbj-fragment17_1613_195_4_1_writing,train,conversation,5
kbj-fragment17_1614_196_2_1_told,train,conversation,5
kbj-fragment17_1616_198_1_1_int,train,conversation,5
kbj-fragment17_1618_200_3_1_give,train,conversation,5
kbj-fragment17_1618_200_12_1_yeah,train,conversation,5
kbj-fragment17_1618_200_15_1_know,train,conversation,5
kbj-fragment17_1618_200_20_1_go,train,conversation,5
kbj-fragment17_1618_200_22_1_school,train,conversation,5
kbj-fragment17_1618_200_24_1_fill,train,conversation,5
kbj-fragment17_1624_206_2_1_says,train,conversation,5
kbj-fragment17_1624_206_7_1_explained,train,conversation,5
kbj-fragment17_1624_206_16_1_says,train,conversation,5
kbj-fragment17_1624_206_19_1_give,train,conversation,5
kbj-fragment17_1624_206_27_1_write,train,conversation,5
kbj-fragment17_1625_207_2_1_know,train,conversation,5
kbj-fragment17_1626_208_2_1_know,train,conversation,5
kbj-fragment17_1626_208_6_1_gon,train,conversation,5
kbj-fragment17_1626_208_9_1_go,train,conversation,5
kbj-fragment17_1626_208_13_1_put,train,conversation,5
kbw-fragment17_5989_1_4_1_got,train,conversation,6
kbw-fragment17_5991_3_3_1_voted,train,conversation,6
kbw-fragment17_5994_6_4_1_matter,train,conversation,6
kbw-fragment17_5995_7_3_1_come,train,conversation,6
kbw-fragment17_5995_7_8_1_find,train,conversation,6
kbw-fragment17_5996_8_10_1_find,train,conversation,6
kbw-fragment17_5996_8_21_1_know,train,conversation,6
kbw-fragment17_6002_14_4_1_show,train,conversation,6
kbw-fragment17_6004_16_2_1_see,train,conversation,6
kbw-fragment17_6004_16_3_1_cos,train,conversation,6
kbw-fragment17_6005_17_3_1_confusing,train,conversation,6
kbw-fragment17_6005_17_6_1_cos,train,conversation,6
kbw-fragment17_6006_18_6_1_going,train,conversation,6
kbw-fragment17_6008_20_5_1_taking,train,conversation,6
kbw-fragment17_6012_24_4_1_going,train,conversation,6
kbw-fragment17_6013_25_3_1_worry,train,conversation,6
kbw-fragment17_6015_27_15_1_see,train,conversation,6
kbw-fragment17_6019_31_2_1_know,train,conversation,6
kbw-fragment17_6021_33_2_1_come,train,conversation,6
kbw-fragment17_6029_41_5_1_organised,train,conversation,6
kbw-fragment17_6030_42_3_1_pull,train,conversation,6
kbw-fragment17_6031_43_3_1_coming,train,conversation,6
kbw-fragment17_6031_43_12_1_know,train,conversation,6
kbw-fragment17_6033_45_5_1_gon,train,conversation,6
kbw-fragment17_6033_45_11_1_walks,train,conversation,6
kbw-fragment17_6033_45_13_1_know,train,conversation,6
kbw-fragment17_6038_50_4_1_got,train,conversation,6
kbw-fragment17_6039_51_2_1_know,train,conversation,6
kbw-fragment17_6039_51_7_1_know,train,conversation,6
kbw-fragment17_6040_52_3_1_get,train,conversation,6
kbw-fragment17_6040_52_5_1_know,train,conversation,6
kbw-fragment17_6042_54_5_1_relax,train,conversation,6
kbw-fragment17_6044_56_3_1_sitting,train,conversation,6
kbw-fragment17_6045_57_4_1_know,train,conversation,6
kbw-fragment17_6045_57_8_1_know,train,conversation,6
kbw-fragment17_6045_57_11_1_go,train,conversation,6
kbw-fragment17_6045_57_17_1_said,train,conversation,6
kbw-fragment17_6045_57_18_1_please,train,conversation,6
kbw-fragment17_6046_58_2_1_see,train,conversation,6
kbw-fragment17_6046_58_7_1_go,train,conversation,6
kbw-fragment17_6046_58_13_1_retired,train,conversation,6
